id,location,province,city,distinct,province_id,city_id,city_baidu_id
220202,昌邑区,0,0,1,220000,220200,220200
220203,龙潭区,0,0,1,220000,220200,220200
220204,船营区,0,0,1,220000,220200,220200
220211,丰满区,0,0,1,220000,220200,220200
220221,永吉县,0,0,1,220000,220200,220200
220281,蛟河市,0,0,1,220000,220200,220200
220282,桦甸市,0,0,1,220000,220200,220200
220283,舒兰市,0,0,1,220000,220200,220200
220284,磐石市,0,0,1,220000,220200,220200
220300,四平市,0,1,0,220000,220300,220300
220302,铁西区,0,0,1,220000,220300,220300
220303,铁东区,0,0,1,220000,220300,220300
220322,梨树县,0,0,1,220000,220300,220300
220323,伊通满族自治县,0,0,1,220000,220300,220300
220381,公主岭市,0,0,1,220000,220300,220300
220382,双辽市,0,0,1,220000,220300,220300
220400,辽源市,0,1,0,220000,220400,220400
220402,龙山区,0,0,1,220000,220400,220400
220403,西安区,0,0,1,220000,220400,220400
220421,东丰县,0,0,1,220000,220400,220400
220422,东辽县,0,0,1,220000,220400,220400
220500,通化市,0,1,0,220000,220500,220500
220502,东昌区,0,0,1,220000,220500,220500
220503,二道江区,0,0,1,220000,220500,220500
220521,通化县,0,0,1,220000,220500,220500
220523,辉南县,0,0,1,220000,220500,220500
220524,柳河县,0,0,1,220000,220500,220500
220581,梅河口市,0,0,1,220000,220500,220500
220582,集安市,0,0,1,220000,220500,220500
220600,白山市,0,1,0,220000,220600,220600
220602,浑江区,0,0,1,220000,220600,220600
220605,江源区,0,0,1,220000,220600,220600
220621,抚松县,0,0,1,220000,220600,220600
220622,靖宇县,0,0,1,220000,220600,220600
220623,长白朝鲜族自治县,0,0,1,220000,220600,220600
220681,临江市,0,0,1,220000,220600,220600
220700,松原市,0,1,0,220000,220700,220700
220702,宁江区,0,0,1,220000,220700,220700
220721,前郭尔罗斯蒙古族自治县,0,0,1,220000,220700,220700
220722,长岭县,0,0,1,220000,220700,220700
220723,乾安县,0,0,1,220000,220700,220700
220781,扶余市,0,0,1,220000,220700,220700
220800,白城市,0,1,0,220000,220800,220800
220802,洮北区,0,0,1,220000,220800,220800
220821,镇赉县,0,0,1,220000,220800,220800
220822,通榆县,0,0,1,220000,220800,220800
220881,洮南市,0,0,1,220000,220800,220800
220882,大安市,0,0,1,220000,220800,220800
222400,延边朝鲜族自治州,0,1,0,220000,222400,222400
222401,延吉市,0,0,1,220000,222400,222400
222402,图们市,0,0,1,220000,222400,222400
222403,敦化市,0,0,1,220000,222400,222400
222404,珲春市,0,0,1,220000,222400,222400
222405,龙井市,0,0,1,220000,222400,222400
222406,和龙市,0,0,1,220000,222400,222400
222424,汪清县,0,0,1,220000,222400,222400
222426,安图县,0,0,1,220000,222400,222400
230000,黑龙江省,1,0,0,230000,-999,-999
230100,哈尔滨市,0,1,0,230000,230100,230100
230102,道里区,0,0,1,230000,230100,230100
230103,南岗区,0,0,1,230000,230100,230100
230104,道外区,0,0,1,230000,230100,230100
230108,平房区,0,0,1,230000,230100,230100
230109,松北区,0,0,1,230000,230100,230100
230110,香坊区,0,0,1,230000,230100,230100
230111,呼兰区,0,0,1,230000,230100,230100
230112,阿城区,0,0,1,230000,230100,230100
230113,双城区,0,0,1,230000,230100,230100
230123,依兰县,0,0,1,230000,230100,230100
230124,方正县,0,0,1,230000,230100,230100
230125,宾县,0,0,1,230000,230100,230100
230126,巴彦县,0,0,1,230000,230100,230100
230127,木兰县,0,0,1,230000,230100,230100
230128,通河县,0,0,1,230000,230100,230100
230129,延寿县,0,0,1,230000,230100,230100
230183,尚志市,0,0,1,230000,230100,230100
230184,五常市,0,0,1,230000,230100,230100
230200,齐齐哈尔市,0,1,0,230000,230200,230200
230202,龙沙区,0,0,1,230000,230200,230200
230203,建华区,0,0,1,230000,230200,230200
230204,铁锋区,0,0,1,230000,230200,230200
230205,昂昂溪区,0,0,1,230000,230200,230200
230206,富拉尔基区,0,0,1,230000,230200,230200
230207,碾子山区,0,0,1,230000,230200,230200
230208,梅里斯达斡尔族区,0,0,1,230000,230200,230200
230221,龙江县,0,0,1,230000,230200,230200
230223,依安县,0,0,1,230000,230200,230200
230224,泰来县,0,0,1,230000,230200,230200
230225,甘南县,0,0,1,230000,230200,230200
230227,富裕县,0,0,1,230000,230200,230200
230229,克山县,0,0,1,230000,230200,230200
230230,克东县,0,0,1,230000,230200,230200
230231,拜泉县,0,0,1,230000,230200,230200
230281,讷河市,0,0,1,230000,230200,230200
230300,鸡西市,0,1,0,230000,230300,230300
230302,鸡冠区,0,0,1,230000,230300,230300
230303,恒山区,0,0,1,230000,230300,230300
230304,滴道区,0,0,1,230000,230300,230300
230305,梨树区,0,0,1,230000,230300,230300
230306,城子河区,0,0,1,230000,230300,230300
230307,麻山区,0,0,1,230000,230300,230300
230321,鸡东县,0,0,1,230000,230300,230300
230381,虎林市,0,0,1,230000,230300,230300
230382,密山市,0,0,1,230000,230300,230300
230400,鹤岗市,0,1,0,230000,230400,230400
230402,向阳区,0,0,1,230000,230400,230400
230403,工农区,0,0,1,230000,230400,230400
230404,南山区,0,0,1,230000,230400,230400
230405,兴安区,0,0,1,230000,230400,230400
230406,东山区,0,0,1,230000,230400,230400
230407,兴山区,0,0,1,230000,230400,230400
230421,萝北县,0,0,1,230000,230400,230400
230422,绥滨县,0,0,1,230000,230400,230400
230500,双鸭山市,0,1,0,230000,230500,230500
230502,尖山区,0,0,1,230000,230500,230500
230503,岭东区,0,0,1,230000,230500,230500
230505,四方台区,0,0,1,230000,230500,230500
230506,宝山区,0,0,1,230000,230500,230500
230521,集贤县,0,0,1,230000,230500,230500
230522,友谊县,0,0,1,230000,230500,230500
230523,宝清县,0,0,1,230000,230500,230500
230524,饶河县,0,0,1,230000,230500,230500
230600,大庆市,0,1,0,230000,230600,230600
230602,萨尔图区,0,0,1,230000,230600,230600
230603,龙凤区,0,0,1,230000,230600,230600
230604,让胡路区,0,0,1,230000,230600,230600
230605,红岗区,0,0,1,230000,230600,230600
230606,大同区,0,0,1,230000,230600,230600
230621,肇州县,0,0,1,230000,230600,230600
230622,肇源县,0,0,1,230000,230600,230600
230623,林甸县,0,0,1,230000,230600,230600
230624,杜尔伯特蒙古族自治县,0,0,1,230000,230600,230600
230700,伊春市,0,1,0,230000,230700,230700
230702,伊春区,0,0,1,230000,230700,230700
230703,南岔区,0,0,1,230000,230700,230700
230704,友好区,0,0,1,230000,230700,230700
230705,西林区,0,0,1,230000,230700,230700
230706,翠峦区,0,0,1,230000,230700,230700
230707,新青区,0,0,1,230000,230700,230700
230708,美溪区,0,0,1,230000,230700,230700
230709,金山屯区,0,0,1,230000,230700,230700
230710,五营区,0,0,1,230000,230700,230700
230711,乌马河区,0,0,1,230000,230700,230700
230712,汤旺河区,0,0,1,230000,230700,230700
230713,带岭区,0,0,1,230000,230700,230700
230714,乌伊岭区,0,0,1,230000,230700,230700
230715,红星区,0,0,1,230000,230700,230700
230716,上甘岭区,0,0,1,230000,230700,230700
230722,嘉荫县,0,0,1,230000,230700,230700
230781,铁力市,0,0,1,230000,230700,230700
230800,佳木斯市,0,1,0,230000,230800,230800
230803,向阳区,0,0,1,230000,230800,230800
230804,前进区,0,0,1,230000,230800,230800
230805,东风区,0,0,1,230000,230800,230800
230811,郊区,0,0,1,230000,230800,230800
230822,桦南县,0,0,1,230000,230800,230800
230826,桦川县,0,0,1,230000,230800,230800
230828,汤原县,0,0,1,230000,230800,230800
230833,抚远县,0,0,1,230000,230800,230800
230881,同江市,0,0,1,230000,230800,230800
230882,富锦市,0,0,1,230000,230800,230800
230900,七台河市,0,1,0,230000,230900,230900
230902,新兴区,0,0,1,230000,230900,230900
230903,桃山区,0,0,1,230000,230900,230900
230904,茄子河区,0,0,1,230000,230900,230900
230921,勃利县,0,0,1,230000,230900,230900
231000,牡丹江市,0,1,0,230000,231000,231000
231002,东安区,0,0,1,230000,231000,231000
231003,阳明区,0,0,1,230000,231000,231000
231004,爱民区,0,0,1,230000,231000,231000
231005,西安区,0,0,1,230000,231000,231000
231025,林口县,0,0,1,230000,231000,231000
231081,绥芬河市,0,0,1,230000,231000,231000
231083,海林市,0,0,1,230000,231000,231000
231084,宁安市,0,0,1,230000,231000,231000
231085,穆棱市,0,0,1,230000,231000,231000
231086,东宁市,0,0,1,230000,231000,231000
231100,黑河市,0,1,0,230000,231100,231100
231102,爱辉区,0,0,1,230000,231100,231100
231121,嫩江县,0,0,1,230000,231100,231100
231123,逊克县,0,0,1,230000,231100,231100
231124,孙吴县,0,0,1,230000,231100,231100
231181,北安市,0,0,1,230000,231100,231100
231182,五大连池市,0,0,1,230000,231100,231100
231200,绥化市,0,1,0,230000,231200,231200
231202,北林区,0,0,1,230000,231200,231200
231221,望奎县,0,0,1,230000,231200,231200
231222,兰西县,0,0,1,230000,231200,231200
231223,青冈县,0,0,1,230000,231200,231200
231224,庆安县,0,0,1,230000,231200,231200
231225,明水县,0,0,1,230000,231200,231200
231226,绥棱县,0,0,1,230000,231200,231200
231281,安达市,0,0,1,230000,231200,231200
231282,肇东市,0,0,1,230000,231200,231200
231283,海伦市,0,0,1,230000,231200,231200
232700,大兴安岭地区,0,1,0,230000,232700,232700
232721,呼玛县,0,0,1,230000,232700,232700
232722,塔河县,0,0,1,230000,232700,232700
232723,漠河县,0,0,1,230000,232700,232700
310000,上海市,1,1,0,310000,310000,310000
310101,黄浦区,0,0,1,310000,310000,310000
310104,徐汇区,0,0,1,310000,310000,310000
310105,长宁区,0,0,1,310000,310000,310000
310106,静安区,0,0,1,310000,310000,310000
310107,普陀区,0,0,1,310000,310000,310000
310109,虹口区,0,0,1,310000,310000,310000
310110,杨浦区,0,0,1,310000,310000,310000
310112,闵行区,0,0,1,310000,310000,310000
310113,宝山区,0,0,1,310000,310000,310000
310114,嘉定区,0,0,1,310000,310000,310000
310115,浦东新区,0,0,1,310000,310000,310000
310116,金山区,0,0,1,310000,310000,310000
310117,松江区,0,0,1,310000,310000,310000
310118,青浦区,0,0,1,310000,310000,310000
310120,奉贤区,0,0,1,310000,310000,310000
310230,崇明县,0,0,1,310000,310000,310000
320000,江苏省,1,0,0,320000,-999,-999
320100,南京市,0,1,0,320000,320100,320100
320102,玄武区,0,0,1,320000,320100,320100
320104,秦淮区,0,0,1,320000,320100,320100
320105,建邺区,0,0,1,320000,320100,320100
320106,鼓楼区,0,0,1,320000,320100,320100
320111,浦口区,0,0,1,320000,320100,320100
320113,栖霞区,0,0,1,320000,320100,320100
320114,雨花台区,0,0,1,320000,320100,320100
320115,江宁区,0,0,1,320000,320100,320100
320116,六合区,0,0,1,320000,320100,320100
320117,溧水区,0,0,1,320000,320100,320100
320118,高淳区,0,0,1,320000,320100,320100
320200,无锡市,0,1,0,320000,320200,320200
320205,锡山区,0,0,1,320000,320200,320200
320206,惠山区,0,0,1,320000,320200,320200
320211,滨湖区,0,0,1,320000,320200,320200
320213,梁溪区,0,0,1,320000,320200,320200
320214,新吴区,0,0,1,320000,320200,320200
320281,江阴市,0,0,1,320000,320200,320200
320282,宜兴市,0,0,1,320000,320200,320200
320300,徐州市,0,1,0,320000,320300,320300
320302,鼓楼区,0,0,1,320000,320300,320300
320303,云龙区,0,0,1,320000,320300,320300
320305,贾汪区,0,0,1,320000,320300,320300
320311,泉山区,0,0,1,320000,320300,320300
320312,铜山区,0,0,1,320000,320300,320300
320321,丰县,0,0,1,320000,320300,320300
320322,沛县,0,0,1,320000,320300,320300
320324,睢宁县,0,0,1,320000,320300,320300
320381,新沂市,0,0,1,320000,320300,320300
320382,邳州市,0,0,1,320000,320300,320300
320400,常州市,0,1,0,320000,320400,320400
320402,天宁区,0,0,1,320000,320400,320400
320404,钟楼区,0,0,1,320000,320400,320400
320411,新北区,0,0,1,320000,320400,320400
320412,武进区,0,0,1,320000,320400,320400
320413,金坛区,0,0,1,320000,320400,320400
320481,溧阳市,0,0,1,320000,320400,320400
320500,苏州市,0,1,0,320000,320500,320500
320505,虎丘区,0,0,1,320000,320500,320500
320506,吴中区,0,0,1,320000,320500,320500
320507,相城区,0,0,1,320000,320500,320500
320508,姑苏区,0,0,1,320000,320500,320500
320509,吴江区,0,0,1,320000,320500,320500
320581,常熟市,0,0,1,320000,320500,320500
320582,张家港市,0,0,1,320000,320500,320500
320583,昆山市,0,0,1,320000,320500,320500
320585,太仓市,0,0,1,320000,320500,320500
320600,南通市,0,1,0,320000,320600,320600
320602,崇川区,0,0,1,320000,320600,320600
320611,港闸区,0,0,1,320000,320600,320600
320612,通州区,0,0,1,320000,320600,320600
320621,海安县,0,0,1,320000,320600,320600
320623,如东县,0,0,1,320000,320600,320600
320681,启东市,0,0,1,320000,320600,320600
320682,如皋市,0,0,1,320000,320600,320600
320684,海门市,0,0,1,320000,320600,320600
320700,连云港市,0,1,0,320000,320700,320700
320703,连云区,0,0,1,320000,320700,320700
320706,海州区,0,0,1,320000,320700,320700
320707,赣榆区,0,0,1,320000,320700,320700
320722,东海县,0,0,1,320000,320700,320700
320723,灌云县,0,0,1,320000,320700,320700
320724,灌南县,0,0,1,320000,320700,320700
320800,淮安市,0,1,0,320000,320800,320800
320802,清河区,0,0,1,320000,320800,320800
320803,淮安区,0,0,1,320000,320800,320800
320804,淮阴区,0,0,1,320000,320800,320800
320811,清浦区,0,0,1,320000,320800,320800
320826,涟水县,0,0,1,320000,320800,320800
320829,洪泽县,0,0,1,320000,320800,320800
320830,盱眙县,0,0,1,320000,320800,320800
320831,金湖县,0,0,1,320000,320800,320800
320900,盐城市,0,1,0,320000,320900,320900
320902,亭湖区,0,0,1,320000,320900,320900
320903,盐都区,0,0,1,320000,320900,320900
320904,大丰区,0,0,1,320000,320900,320900
320921,响水县,0,0,1,320000,320900,320900
320922,滨海县,0,0,1,320000,320900,320900
320923,阜宁县,0,0,1,320000,320900,320900
320924,射阳县,0,0,1,320000,320900,320900
320925,建湖县,0,0,1,320000,320900,320900
320981,东台市,0,0,1,320000,320900,320900
321000,扬州市,0,1,0,320000,321000,321000
321002,广陵区,0,0,1,320000,321000,321000
321003,邗江区,0,0,1,320000,321000,321000
321012,江都区,0,0,1,320000,321000,321000
321023,宝应县,0,0,1,320000,321000,321000
321081,仪征市,0,0,1,320000,321000,321000
321084,高邮市,0,0,1,320000,321000,321000
321100,镇江市,0,1,0,320000,321100,321100
321102,京口区,0,0,1,320000,321100,321100
321111,润州区,0,0,1,320000,321100,321100
321112,丹徒区,0,0,1,320000,321100,321100
321181,丹阳市,0,0,1,320000,321100,321100
321182,扬中市,0,0,1,320000,321100,321100
321183,句容市,0,0,1,320000,321100,321100
321200,泰州市,0,1,0,320000,321200,321200
321202,海陵区,0,0,1,320000,321200,321200
321203,高港区,0,0,1,320000,321200,321200
321204,姜堰区,0,0,1,320000,321200,321200
321281,兴化市,0,0,1,320000,321200,321200
321282,靖江市,0,0,1,320000,321200,321200
321283,泰兴市,0,0,1,320000,321200,321200
321300,宿迁市,0,1,0,320000,321300,321300
321302,宿城区,0,0,1,320000,321300,321300
321311,宿豫区,0,0,1,320000,321300,321300
321322,沭阳县,0,0,1,320000,321300,321300
321323,泗阳县,0,0,1,320000,321300,321300
321324,泗洪县,0,0,1,320000,321300,321300
330000,浙江省,1,0,0,330000,-999,-999
330100,杭州市,0,1,0,330000,330100,330100
330102,上城区,0,0,1,330000,330100,330100
330103,下城区,0,0,1,330000,330100,330100
330104,江干区,0,0,1,330000,330100,330100
330105,拱墅区,0,0,1,330000,330100,330100
330106,西湖区,0,0,1,330000,330100,330100
330108,滨江区,0,0,1,330000,330100,330100
330109,萧山区,0,0,1,330000,330100,330100
330110,余杭区,0,0,1,330000,330100,330100
330111,富阳区,0,0,1,330000,330100,330100
330122,桐庐县,0,0,1,330000,330100,330100
330127,淳安县,0,0,1,330000,330100,330100
330182,建德市,0,0,1,330000,330100,330100
330185,临安市,0,0,1,330000,330100,330100
330200,宁波市,0,1,0,330000,330200,330200
330203,海曙区,0,0,1,330000,330200,330200
330204,江东区,0,0,1,330000,330200,330200
330205,江北区,0,0,1,330000,330200,330200
330206,北仑区,0,0,1,330000,330200,330200
330211,镇海区,0,0,1,330000,330200,330200
330212,鄞州区,0,0,1,330000,330200,330200
330225,象山县,0,0,1,330000,330200,330200
330226,宁海县,0,0,1,330000,330200,330200
330281,余姚市,0,0,1,330000,330200,330200
330282,慈溪市,0,0,1,330000,330200,330200
330283,奉化市,0,0,1,330000,330200,330200
330300,温州市,0,1,0,330000,330300,330300
330302,鹿城区,0,0,1,330000,330300,330300
330303,龙湾区,0,0,1,330000,330300,330300
330304,瓯海区,0,0,1,330000,330300,330300
330305,洞头区,0,0,1,330000,330300,330300
330324,永嘉县,0,0,1,330000,330300,330300
330326,平阳县,0,0,1,330000,330300,330300
330327,苍南县,0,0,1,330000,330300,330300
330328,文成县,0,0,1,330000,330300,330300
330329,泰顺县,0,0,1,330000,330300,330300
330381,瑞安市,0,0,1,330000,330300,330300
330382,乐清市,0,0,1,330000,330300,330300
330400,嘉兴市,0,1,0,330000,330400,330400
330402,南湖区,0,0,1,330000,330400,330400
330411,秀洲区,0,0,1,330000,330400,330400
330421,嘉善县,0,0,1,330000,330400,330400
330424,海盐县,0,0,1,330000,330400,330400
330481,海宁市,0,0,1,330000,330400,330400
330482,平湖市,0,0,1,330000,330400,330400
330483,桐乡市,0,0,1,330000,330400,330400
330500,湖州市,0,1,0,330000,330500,330500
330502,吴兴区,0,0,1,330000,330500,330500
330503,南浔区,0,0,1,330000,330500,330500
330521,德清县,0,0,1,330000,330500,330500
330522,长兴县,0,0,1,330000,330500,330500
330523,安吉县,0,0,1,330000,330500,330500
330600,绍兴市,0,1,0,330000,330600,330600
330602,越城区,0,0,1,330000,330600,330600
330603,柯桥区,0,0,1,330000,330600,330600
330604,上虞区,0,0,1,330000,330600,330600
330624,新昌县,0,0,1,330000,330600,330600
330681,诸暨市,0,0,1,330000,330600,330600
330683,嵊州市,0,0,1,330000,330600,330600
330700,金华市,0,1,0,330000,330700,330700
330702,婺城区,0,0,1,330000,330700,330700
330703,金东区,0,0,1,330000,330700,330700
330723,武义县,0,0,1,330000,330700,330700
330726,浦江县,0,0,1,330000,330700,330700
330727,磐安县,0,0,1,330000,330700,330700
330781,兰溪市,0,0,1,330000,330700,330700
330782,义乌市,0,0,1,330000,330700,330700
330783,东阳市,0,0,1,330000,330700,330700
330784,永康市,0,0,1,330000,330700,330700
330800,衢州市,0,1,0,330000,330800,330800
330802,柯城区,0,0,1,330000,330800,330800
330803,衢江区,0,0,1,330000,330800,330800
330822,常山县,0,0,1,330000,330800,330800
330824,开化县,0,0,1,330000,330800,330800
330825,龙游县,0,0,1,330000,330800,330800
330881,江山市,0,0,1,330000,330800,330800
330900,舟山市,0,1,0,330000,330900,330900
330902,定海区,0,0,1,330000,330900,330900
330903,普陀区,0,0,1,330000,330900,330900
330921,岱山县,0,0,1,330000,330900,330900
330922,嵊泗县,0,0,1,330000,330900,330900
331000,台州市,0,1,0,330000,331000,331000
331002,椒江区,0,0,1,330000,331000,331000
331003,黄岩区,0,0,1,330000,331000,331000
331004,路桥区,0,0,1,330000,331000,331000
331021,玉环县,0,0,1,330000,331000,331000
331022,三门县,0,0,1,330000,331000,331000
331023,天台县,0,0,1,330000,331000,331000
331024,仙居县,0,0,1,330000,331000,331000
331081,温岭市,0,0,1,330000,331000,331000
331082,临海市,0,0,1,330000,331000,331000
331100,丽水市,0,1,0,330000,331100,331100
331102,莲都区,0,0,1,330000,331100,331100
331121,青田县,0,0,1,330000,331100,331100
331122,缙云县,0,0,1,330000,331100,331100
331123,遂昌县,0,0,1,330000,331100,331100
331124,松阳县,0,0,1,330000,331100,331100
331125,云和县,0,0,1,330000,331100,331100
331126,庆元县,0,0,1,330000,331100,331100
331127,景宁畲族自治县,0,0,1,330000,331100,331100
331181,龙泉市,0,0,1,330000,331100,331100
340000,安徽省,1,0,0,340000,-999,-999
340100,合肥市,0,1,0,340000,340100,340100
340102,瑶海区,0,0,1,340000,340100,340100
340103,庐阳区,0,0,1,340000,340100,340100
340104,蜀山区,0,0,1,340000,340100,340100
340111,包河区,0,0,1,340000,340100,340100
340121,长丰县,0,0,1,340000,340100,340100
340122,肥东县,0,0,1,340000,340100,340100
340123,肥西县,0,0,1,340000,340100,340100
340124,庐江县,0,0,1,340000,340100,340100
340181,巢湖市,0,0,1,340000,340100,340100
340200,芜湖市,0,1,0,340000,340200,340200
340202,镜湖区,0,0,1,340000,340200,340200
340203,弋江区,0,0,1,340000,340200,340200
340207,鸠江区,0,0,1,340000,340200,340200
340208,三山区,0,0,1,340000,340200,340200
340221,芜湖县,0,0,1,340000,340200,340200
340222,繁昌县,0,0,1,340000,340200,340200
340223,南陵县,0,0,1,340000,340200,340200
340225,无为县,0,0,1,340000,340200,340200
340300,蚌埠市,0,1,0,340000,340300,340300
340302,龙子湖区,0,0,1,340000,340300,340300
340303,蚌山区,0,0,1,340000,340300,340300
340304,禹会区,0,0,1,340000,340300,340300
340311,淮上区,0,0,1,340000,340300,340300
340321,怀远县,0,0,1,340000,340300,340300
340322,五河县,0,0,1,340000,340300,340300
340323,固镇县,0,0,1,340000,340300,340300
340400,淮南市,0,1,0,340000,340400,340400
340402,大通区,0,0,1,340000,340400,340400
340403,田家庵区,0,0,1,340000,340400,340400
340404,谢家集区,0,0,1,340000,340400,340400
340405,八公山区,0,0,1,340000,340400,340400
340406,潘集区,0,0,1,340000,340400,340400
340421,凤台县,0,0,1,340000,340400,340400
340422,寿县,0,0,1,340000,340400,340400
340500,马鞍山市,0,1,0,340000,340500,340500
340503,花山区,0,0,1,340000,340500,340500
340504,雨山区,0,0,1,340000,340500,340500
340506,博望区,0,0,1,340000,340500,340500
340521,当涂县,0,0,1,340000,340500,340500
340522,含山县,0,0,1,340000,340500,340500
340523,和县,0,0,1,340000,340500,340500
340600,淮北市,0,1,0,340000,340600,340600
340602,杜集区,0,0,1,340000,340600,340600
340603,相山区,0,0,1,340000,340600,340600
340604,烈山区,0,0,1,340000,340600,340600
340621,濉溪县,0,0,1,340000,340600,340600
340700,铜陵市,0,1,0,340000,340700,340700
340705,铜官区,0,0,1,340000,340700,340700
340706,义安区,0,0,1,340000,340700,340700
340711,郊区,0,0,1,340000,340700,340700
340722,枞阳县,0,0,1,340000,340700,340700
340800,安庆市,0,1,0,340000,340800,340800
340802,迎江区,0,0,1,340000,340800,340800
340803,大观区,0,0,1,340000,340800,340800
340811,宜秀区,0,0,1,340000,340800,340800
340822,怀宁县,0,0,1,340000,340800,340800
340824,潜山县,0,0,1,340000,340800,340800
340825,太湖县,0,0,1,340000,340800,340800
340826,宿松县,0,0,1,340000,340800,340800
340827,望江县,0,0,1,340000,340800,340800
340828,岳西县,0,0,1,340000,340800,340800
340881,桐城市,0,0,1,340000,340800,340800
341000,黄山市,0,1,0,340000,341000,341000
341002,屯溪区,0,0,1,340000,341000,341000
341003,黄山区,0,0,1,340000,341000,341000
341004,徽州区,0,0,1,340000,341000,341000
341021,歙县,0,0,1,340000,341000,341000
341022,休宁县,0,0,1,340000,341000,341000
341023,黟县,0,0,1,340000,341000,341000
341024,祁门县,0,0,1,340000,341000,341000
341100,滁州市,0,1,0,340000,341100,341100
341102,琅琊区,0,0,1,340000,341100,341100
341103,南谯区,0,0,1,340000,341100,341100
341122,来安县,0,0,1,340000,341100,341100
341124,全椒县,0,0,1,340000,341100,341100
341125,定远县,0,0,1,340000,341100,341100
341126,凤阳县,0,0,1,340000,341100,341100
341181,天长市,0,0,1,340000,341100,341100
341182,明光市,0,0,1,340000,341100,341100
341200,阜阳市,0,1,0,340000,341200,341200
341202,颍州区,0,0,1,340000,341200,341200
341203,颍东区,0,0,1,340000,341200,341200
341204,颍泉区,0,0,1,340000,341200,341200
341221,临泉县,0,0,1,340000,341200,341200
341222,太和县,0,0,1,340000,341200,341200
341225,阜南县,0,0,1,340000,341200,341200
341226,颍上县,0,0,1,340000,341200,341200
341282,界首市,0,0,1,340000,341200,341200
341300,宿州市,0,1,0,340000,341300,341300
341302,埇桥区,0,0,1,340000,341300,341300
341321,砀山县,0,0,1,340000,341300,341300
341322,萧县,0,0,1,340000,341300,341300
341323,灵璧县,0,0,1,340000,341300,341300
341324,泗县,0,0,1,340000,341300,341300
341500,六安市,0,1,0,340000,341500,341500
341502,金安区,0,0,1,340000,341500,341500
341503,裕安区,0,0,1,340000,341500,341500
341504,叶集区,0,0,1,340000,341500,341500
341522,霍邱县,0,0,1,340000,341500,341500
341523,舒城县,0,0,1,340000,341500,341500
341524,金寨县,0,0,1,340000,341500,341500
341525,霍山县,0,0,1,340000,341500,341500
341600,亳州市,0,1,0,340000,341600,341600
341602,谯城区,0,0,1,340000,341600,341600
341621,涡阳县,0,0,1,340000,341600,341600
341622,蒙城县,0,0,1,340000,341600,341600
341623,利辛县,0,0,1,340000,341600,341600
341700,池州市,0,1,0,340000,341700,341700
341702,贵池区,0,0,1,340000,341700,341700
341721,东至县,0,0,1,340000,341700,341700
341722,石台县,0,0,1,340000,341700,341700
341723,青阳县,0,0,1,340000,341700,341700
341800,宣城市,0,1,0,340000,341800,341800
341802,宣州区,0,0,1,340000,341800,341800
341821,郎溪县,0,0,1,340000,341800,341800
341822,广德县,0,0,1,340000,341800,341800
341823,泾县,0,0,1,340000,341800,341800
341824,绩溪县,0,0,1,340000,341800,341800
341825,旌德县,0,0,1,340000,341800,341800
341881,宁国市,0,0,1,340000,341800,341800
350000,福建省,1,0,0,350000,-999,-999
350100,福州市,0,1,0,350000,350100,350100
350102,鼓楼区,0,0,1,350000,350100,350100
350103,台江区,0,0,1,350000,350100,350100
350104,仓山区,0,0,1,350000,350100,350100
350105,马尾区,0,0,1,350000,350100,350100
350111,晋安区,0,0,1,350000,350100,350100
350121,闽侯县,0,0,1,350000,350100,350100
350122,连江县,0,0,1,350000,350100,350100
350123,罗源县,0,0,1,350000,350100,350100
350124,闽清县,0,0,1,350000,350100,350100
350125,永泰县,0,0,1,350000,350100,350100
350128,平潭县,0,0,1,350000,350100,350100
350181,福清市,0,0,1,350000,350100,350100
350182,长乐市,0,0,1,350000,350100,350100
350200,厦门市,0,1,0,350000,350200,350200
350203,思明区,0,0,1,350000,350200,350200
350205,海沧区,0,0,1,350000,350200,350200
350206,湖里区,0,0,1,350000,350200,350200
350211,集美区,0,0,1,350000,350200,350200
350212,同安区,0,0,1,350000,350200,350200
350213,翔安区,0,0,1,350000,350200,350200
350300,莆田市,0,1,0,350000,350300,350300
350302,城厢区,0,0,1,350000,350300,350300
350303,涵江区,0,0,1,350000,350300,350300
350304,荔城区,0,0,1,350000,350300,350300
350305,秀屿区,0,0,1,350000,350300,350300
350322,仙游县,0,0,1,350000,350300,350300
350400,三明市,0,1,0,350000,350400,350400
350402,梅列区,0,0,1,350000,350400,350400
350403,三元区,0,0,1,350000,350400,350400
350421,明溪县,0,0,1,350000,350400,350400
350423,清流县,0,0,1,350000,350400,350400
350424,宁化县,0,0,1,350000,350400,350400
350425,大田县,0,0,1,350000,350400,350400
350426,尤溪县,0,0,1,350000,350400,350400
350427,沙县,0,0,1,350000,350400,350400
350428,将乐县,0,0,1,350000,350400,350400
350429,泰宁县,0,0,1,350000,350400,350400
350430,建宁县,0,0,1,350000,350400,350400
350481,永安市,0,0,1,350000,350400,350400
350500,泉州市,0,1,0,350000,350500,350500
350502,鲤城区,0,0,1,350000,350500,350500
350503,丰泽区,0,0,1,350000,350500,350500
350504,洛江区,0,0,1,350000,350500,350500
350505,泉港区,0,0,1,350000,350500,350500
350521,惠安县,0,0,1,350000,350500,350500
350524,安溪县,0,0,1,350000,350500,350500
350525,永春县,0,0,1,350000,350500,350500
350526,德化县,0,0,1,350000,350500,350500
350527,金门县,0,0,1,350000,350500,350500
350581,石狮市,0,0,1,350000,350500,350500
